title,artist,track_id,album_image,country,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
The Scientist,Coldplay,75JFxkI2RXiU7L9VXzMkle,https://cdnimg.melon.co.kr/cm/album/images/000/24/362/24362_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,audio_features,75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,309600,4
Sk8er Boi,Avril Lavigne,00Mb3DuaIH1kjrwOku9CGU,https://cdnimg.melon.co.kr/cm/album/images/000/25/274/25274_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,audio_features,00Mb3DuaIH1kjrwOku9CGU,spotify:track:00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/tracks/00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/audio-analysis/00Mb3DuaIH1kjrwOku9CGU,204000,4
This Love,Maroon 5,6ECp64rv50XVz93WvxXMGF,https://cdnimg.melon.co.kr/cm/album/images/000/34/213/34213_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,audio_features,6ECp64rv50XVz93WvxXMGF,spotify:track:6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF,206200,4
The Great Escape,Boys Like Girls,6GIrIt2M39wEGwjCQjGChX,https://cdnimg.melon.co.kr/cm/album/images/003/57/176/357176_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.423,0.94,1,-4.012,0,0.0635,0.00166,0.0,0.178,0.505,149.934,audio_features,6GIrIt2M39wEGwjCQjGChX,spotify:track:6GIrIt2M39wEGwjCQjGChX,https://api.spotify.com/v1/tracks/6GIrIt2M39wEGwjCQjGChX,https://api.spotify.com/v1/audio-analysis/6GIrIt2M39wEGwjCQjGChX,206520,4
Tell Me If You Wanna Go Home,Keira Knightley,0nrXQ2iKJFnPQYXZHKky9u,https://cdnimg.melon.co.kr/cm/album/images/022/66/865/2266865_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.596,0.852,10,-5.544,1,0.0442,0.246,0.0,0.0743,0.412,143.079,audio_features,0nrXQ2iKJFnPQYXZHKky9u,spotify:track:0nrXQ2iKJFnPQYXZHKky9u,https://api.spotify.com/v1/tracks/0nrXQ2iKJFnPQYXZHKky9u,https://api.spotify.com/v1/audio-analysis/0nrXQ2iKJFnPQYXZHKky9u,219587,4
Take On Me,A-ha,2WfaOiMkCvy7F5fcp2zZ8L,https://cdnimg.melon.co.kr/cm/album/images/000/49/822/49822_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,audio_features,2WfaOiMkCvy7F5fcp2zZ8L,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,225280,4
The Phoenix,Fall Out Boy,7jwDuO7UZvWs77KNj9HbvF,https://cdnimg.melon.co.kr/cm/album/images/021/81/540/2181540_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.561,0.964,4,-2.993,0,0.0719,0.000557,1.46e-06,0.579,0.411,138.064,audio_features,7jwDuO7UZvWs77KNj9HbvF,spotify:track:7jwDuO7UZvWs77KNj9HbvF,https://api.spotify.com/v1/tracks/7jwDuO7UZvWs77KNj9HbvF,https://api.spotify.com/v1/audio-analysis/7jwDuO7UZvWs77KNj9HbvF,244960,4
A Step You Can’t Take Back,Keira Knightley,6LLUiWmVoiPm27QNzBNc3j,https://cdnimg.melon.co.kr/cm/album/images/022/66/865/2266865_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.631,0.412,5,-7.253,1,0.0257,0.434,6.49e-06,0.11,0.315,82.043,audio_features,6LLUiWmVoiPm27QNzBNc3j,spotify:track:6LLUiWmVoiPm27QNzBNc3j,https://api.spotify.com/v1/tracks/6LLUiWmVoiPm27QNzBNc3j,https://api.spotify.com/v1/audio-analysis/6LLUiWmVoiPm27QNzBNc3j,201987,4
Champagne Supernova,Oasis,1wo3UYTeizJHkwYIuLuBPF,https://cdnimg.melon.co.kr/cm/album/images/000/19/993/19993_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.297,0.825,2,-3.771,1,0.0394,0.464,0.0833,0.354,0.123,150.339,audio_features,1wo3UYTeizJHkwYIuLuBPF,spotify:track:1wo3UYTeizJHkwYIuLuBPF,https://api.spotify.com/v1/tracks/1wo3UYTeizJHkwYIuLuBPF,https://api.spotify.com/v1/audio-analysis/1wo3UYTeizJHkwYIuLuBPF,451320,4
Gravity,John Mayer,3SktMqZmo3M9zbB7oKMIF7,https://cdnimg.melon.co.kr/cm/album/images/003/26/896/326896_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.753,0.326,7,-9.883,1,0.0342,0.731,0.00131,0.24,0.237,123.799,audio_features,3SktMqZmo3M9zbB7oKMIF7,spotify:track:3SktMqZmo3M9zbB7oKMIF7,https://api.spotify.com/v1/tracks/3SktMqZmo3M9zbB7oKMIF7,https://api.spotify.com/v1/audio-analysis/3SktMqZmo3M9zbB7oKMIF7,245827,3
What's Up?,4 Non Blondes,6ZGd4ygnoSk8VDvLUWiuU9,https://cdnimg.melon.co.kr/cm/album/images/000/19/423/19423_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.563,0.67,11,-7.686,0,0.0287,0.0558,0.0,0.0979,0.366,134.325,audio_features,6ZGd4ygnoSk8VDvLUWiuU9,spotify:track:6ZGd4ygnoSk8VDvLUWiuU9,https://api.spotify.com/v1/tracks/6ZGd4ygnoSk8VDvLUWiuU9,https://api.spotify.com/v1/audio-analysis/6ZGd4ygnoSk8VDvLUWiuU9,253947,4
Geek In The Pink,Jason Mraz,2MMRWb4gn8mwpK5RLlPtl5,https://cdnimg.melon.co.kr/cm/album/images/003/06/565/306565_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.665,0.749,10,-4.43,0,0.0776,0.374,0.0,0.0375,0.897,91.822,audio_features,2MMRWb4gn8mwpK5RLlPtl5,spotify:track:2MMRWb4gn8mwpK5RLlPtl5,https://api.spotify.com/v1/tracks/2MMRWb4gn8mwpK5RLlPtl5,https://api.spotify.com/v1/audio-analysis/2MMRWb4gn8mwpK5RLlPtl5,235507,4
Basket Case,Green Day,6L89mwZXSOwYl76YXfX13s,https://cdnimg.melon.co.kr/cm/album/images/000/19/749/19749_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,audio_features,6L89mwZXSOwYl76YXfX13s,spotify:track:6L89mwZXSOwYl76YXfX13s,https://api.spotify.com/v1/tracks/6L89mwZXSOwYl76YXfX13s,https://api.spotify.com/v1/audio-analysis/6L89mwZXSOwYl76YXfX13s,181533,4
Feelings,Maroon 5,0plAYelfnt9ZLCzbyRUEpP,https://cdnimg.melon.co.kr/cm/album/images/022/79/275/2279275_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.693,0.727,10,-5.364,0,0.0749,0.00365,0.0,0.0576,0.746,121.937,audio_features,0plAYelfnt9ZLCzbyRUEpP,spotify:track:0plAYelfnt9ZLCzbyRUEpP,https://api.spotify.com/v1/tracks/0plAYelfnt9ZLCzbyRUEpP,https://api.spotify.com/v1/audio-analysis/0plAYelfnt9ZLCzbyRUEpP,194773,4
Hymn for the Weekend,Coldplay,3RiPr603aXAoi4GHyXx0uy,https://cdnimg.melon.co.kr/cm/album/images/026/54/634/2654634_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,audio_features,3RiPr603aXAoi4GHyXx0uy,spotify:track:3RiPr603aXAoi4GHyXx0uy,https://api.spotify.com/v1/tracks/3RiPr603aXAoi4GHyXx0uy,https://api.spotify.com/v1/audio-analysis/3RiPr603aXAoi4GHyXx0uy,258267,4
Centuries,Fall Out Boy,04aAxqtGp5pv12UXAg4pkq,https://cdnimg.melon.co.kr/cm/album/images/023/00/541/2300541_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,audio_features,04aAxqtGp5pv12UXAg4pkq,spotify:track:04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq,228360,4
Back In Black,AC/DC,08mG3Y1vljYA6bvDt4Wqkj,https://cdnimg.melon.co.kr/cm/album/images/000/31/417/31417_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4
A Higher Place,Adam Levine,03ensJD4vIcC4qFSqJfEOG,https://cdnimg.melon.co.kr/cm/album/images/022/66/865/2266865_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.613,0.897,2,-3.91,1,0.0323,0.0171,0.0,0.172,0.661,124.007,audio_features,03ensJD4vIcC4qFSqJfEOG,spotify:track:03ensJD4vIcC4qFSqJfEOG,https://api.spotify.com/v1/tracks/03ensJD4vIcC4qFSqJfEOG,https://api.spotify.com/v1/audio-analysis/03ensJD4vIcC4qFSqJfEOG,190467,4
Adventure of a Lifetime,Coldplay,69uxyAqqPIsUyTO8txoP2M,https://cdnimg.melon.co.kr/cm/album/images/026/54/634/2654634_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,audio_features,69uxyAqqPIsUyTO8txoP2M,spotify:track:69uxyAqqPIsUyTO8txoP2M,https://api.spotify.com/v1/tracks/69uxyAqqPIsUyTO8txoP2M,https://api.spotify.com/v1/audio-analysis/69uxyAqqPIsUyTO8txoP2M,263787,4
Lost Stars,Keira Knightley,1cPtMErymxlrj7pssAB03r,https://cdnimg.melon.co.kr/cm/album/images/022/66/865/2266865_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.531,0.322,1,-8.824,1,0.0265,0.656,1.1e-06,0.112,0.309,81.986,audio_features,1cPtMErymxlrj7pssAB03r,spotify:track:1cPtMErymxlrj7pssAB03r,https://api.spotify.com/v1/tracks/1cPtMErymxlrj7pssAB03r,https://api.spotify.com/v1/audio-analysis/1cPtMErymxlrj7pssAB03r,240187,4
Complicated,Avril Lavigne,5xEM5hIgJ1jjgcEBfpkt2F,https://cdnimg.melon.co.kr/cm/album/images/000/25/274/25274_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,audio_features,5xEM5hIgJ1jjgcEBfpkt2F,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,244507,4
High and Dry,Radiohead,2a1iMaoWQ5MnvLFBDv4qkf,https://cdnimg.melon.co.kr/cm/album/images/000/19/828/19828_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,audio_features,2a1iMaoWQ5MnvLFBDv4qkf,spotify:track:2a1iMaoWQ5MnvLFBDv4qkf,https://api.spotify.com/v1/tracks/2a1iMaoWQ5MnvLFBDv4qkf,https://api.spotify.com/v1/audio-analysis/2a1iMaoWQ5MnvLFBDv4qkf,257480,4
No Surprises,Radiohead,10nyNJ6zNy2YVYLrcwLccB,https://cdnimg.melon.co.kr/cm/album/images/000/20/299/20299_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,audio_features,10nyNJ6zNy2YVYLrcwLccB,spotify:track:10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/tracks/10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/audio-analysis/10nyNJ6zNy2YVYLrcwLccB,229120,4
The Reason ,Hoobastank,5B5eTk7DF8KVp1zpQoY1XY,https://cdnimg.melon.co.kr/cm/album/images/000/33/401/33401_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.474,0.671,4,-4.649,1,0.0289,0.0129,0.0,0.159,0.0682,82.94,audio_features,5B5eTk7DF8KVp1zpQoY1XY,spotify:track:5B5eTk7DF8KVp1zpQoY1XY,https://api.spotify.com/v1/tracks/5B5eTk7DF8KVp1zpQoY1XY,https://api.spotify.com/v1/audio-analysis/5B5eTk7DF8KVp1zpQoY1XY,232800,4
Honesty,Billy Joel,34E0Higz6fFVXlbVsn6TIW,https://cdnimg.melon.co.kr/cm/album/images/000/40/258/40258_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.552,0.265,10,-15.482,1,0.0332,0.415,0.0,0.107,0.212,135.476,audio_features,34E0Higz6fFVXlbVsn6TIW,spotify:track:34E0Higz6fFVXlbVsn6TIW,https://api.spotify.com/v1/tracks/34E0Higz6fFVXlbVsn6TIW,https://api.spotify.com/v1/audio-analysis/34E0Higz6fFVXlbVsn6TIW,233507,4
Shut Up And Let Me Go,The Ting Tings,37QOvoAg1EC0PgWnfMrRmi,https://cdnimg.melon.co.kr/cm/album/images/003/81/891/381891_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.852,0.927,7,-4.497,1,0.0581,0.0109,0.00268,0.054,0.887,107.993,audio_features,37QOvoAg1EC0PgWnfMrRmi,spotify:track:37QOvoAg1EC0PgWnfMrRmi,https://api.spotify.com/v1/tracks/37QOvoAg1EC0PgWnfMrRmi,https://api.spotify.com/v1/audio-analysis/37QOvoAg1EC0PgWnfMrRmi,171227,4
One,Ed Sheeran,5DXKvETa1xppOmd4CDxs9S,https://cdnimg.melon.co.kr/cm/album/images/022/62/168/2262168_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.573,0.593,6,-7.225,1,0.0299,0.114,2.65e-06,0.122,0.425,159.978,audio_features,5DXKvETa1xppOmd4CDxs9S,spotify:track:5DXKvETa1xppOmd4CDxs9S,https://api.spotify.com/v1/tracks/5DXKvETa1xppOmd4CDxs9S,https://api.spotify.com/v1/audio-analysis/5DXKvETa1xppOmd4CDxs9S,231547,4
You Give Me Something,James Morrison,6bFsQ6yOp3z5mGNkhWP0P1,https://cdnimg.melon.co.kr/cm/album/images/003/28/433/328433_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.559,0.688,7,-6.496,1,0.114,0.216,0.0,0.0855,0.578,79.753,audio_features,6bFsQ6yOp3z5mGNkhWP0P1,spotify:track:6bFsQ6yOp3z5mGNkhWP0P1,https://api.spotify.com/v1/tracks/6bFsQ6yOp3z5mGNkhWP0P1,https://api.spotify.com/v1/audio-analysis/6bFsQ6yOp3z5mGNkhWP0P1,213173,4
Live High,Jason Mraz,0XIVmUXrwk0IjQEOWFnyn1,https://cdnimg.melon.co.kr/cm/album/images/003/79/755/379755_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.612,0.52,2,-9.665,1,0.0473,0.148,0.0,0.695,0.636,86.031,audio_features,0XIVmUXrwk0IjQEOWFnyn1,spotify:track:0XIVmUXrwk0IjQEOWFnyn1,https://api.spotify.com/v1/tracks/0XIVmUXrwk0IjQEOWFnyn1,https://api.spotify.com/v1/audio-analysis/0XIVmUXrwk0IjQEOWFnyn1,254533,4
Trouble,Coldplay,0R8P9KfGJCDULmlEoBagcO,https://cdnimg.melon.co.kr/cm2/album/images/000/00/228/228_20240530113135_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.565,0.546,11,-7.496,0,0.0314,0.189,0.0015,0.17,0.195,139.757,audio_features,0R8P9KfGJCDULmlEoBagcO,spotify:track:0R8P9KfGJCDULmlEoBagcO,https://api.spotify.com/v1/tracks/0R8P9KfGJCDULmlEoBagcO,https://api.spotify.com/v1/audio-analysis/0R8P9KfGJCDULmlEoBagcO,273427,4
In My Place,Coldplay,2nvC4i2aMo4CzRjRflysah,https://cdnimg.melon.co.kr/cm/album/images/000/24/362/24362_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.424,0.588,9,-5.455,1,0.0278,0.0553,4.95e-06,0.298,0.193,144.636,audio_features,2nvC4i2aMo4CzRjRflysah,spotify:track:2nvC4i2aMo4CzRjRflysah,https://api.spotify.com/v1/tracks/2nvC4i2aMo4CzRjRflysah,https://api.spotify.com/v1/audio-analysis/2nvC4i2aMo4CzRjRflysah,226680,4
Stand By Me,Oasis,2gANywSFYF58YFMPdDSAjC,https://cdnimg.melon.co.kr/cm/album/images/000/22/547/22547_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.214,0.828,7,-2.66,1,0.0383,0.0142,1.61e-06,0.161,0.388,169.876,audio_features,2gANywSFYF58YFMPdDSAjC,spotify:track:2gANywSFYF58YFMPdDSAjC,https://api.spotify.com/v1/tracks/2gANywSFYF58YFMPdDSAjC,https://api.spotify.com/v1/audio-analysis/2gANywSFYF58YFMPdDSAjC,356600,4
Stressed Out,twenty one pilots,3CRDbSIZ4r5MsZ0YwxuEkn,https://cdnimg.melon.co.kr/cm2/album/images/023/19/212/2319212_20240527105010_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4
Supermassive Black Hole,Muse,3lPr8ghNDBLc2uZovNyLs9,https://cdnimg.melon.co.kr/cm/album/images/003/21/548/321548_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,audio_features,3lPr8ghNDBLc2uZovNyLs9,spotify:track:3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/tracks/3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/audio-analysis/3lPr8ghNDBLc2uZovNyLs9,212440,4
Whatever ,Oasis,7rpUsVjQyitDQ27NRybgZl,https://cdnimg.melon.co.kr/cm/album/images/022/68/006/2268006_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.244,0.913,7,-2.437,1,0.0392,0.042,0.008,0.257,0.34,90.501,audio_features,7rpUsVjQyitDQ27NRybgZl,spotify:track:7rpUsVjQyitDQ27NRybgZl,https://api.spotify.com/v1/tracks/7rpUsVjQyitDQ27NRybgZl,https://api.spotify.com/v1/audio-analysis/7rpUsVjQyitDQ27NRybgZl,382267,4
Couch Potato,Jakubi,7ufrhpHYyfx5ud89gOOCUy,https://cdnimg.melon.co.kr/cm/album/images/023/15/199/2315199_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.684,0.69,5,-4.7,0,0.12,0.245,0.0,0.443,0.605,90.054,audio_features,7ufrhpHYyfx5ud89gOOCUy,spotify:track:7ufrhpHYyfx5ud89gOOCUy,https://api.spotify.com/v1/tracks/7ufrhpHYyfx5ud89gOOCUy,https://api.spotify.com/v1/audio-analysis/7ufrhpHYyfx5ud89gOOCUy,195188,4
Juliet ,LMNT,4cIedAXi7s8BYl4eRjC3Bc,https://cdnimg.melon.co.kr/cm2/album/images/000/61/671/61671_20230623170825_500.jpg/melon/resize/120/quality/80/optimize,etc,해외 록메탈,0.605,0.964,9,-1.581,1,0.0643,0.011,0.0,0.187,0.81,99.071,audio_features,4cIedAXi7s8BYl4eRjC3Bc,spotify:track:4cIedAXi7s8BYl4eRjC3Bc,https://api.spotify.com/v1/tracks/4cIedAXi7s8BYl4eRjC3Bc,https://api.spotify.com/v1/audio-analysis/4cIedAXi7s8BYl4eRjC3Bc,219987,4
