title,artist,track_id,album_image,country,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
All I Do Is Win ,DJ Khaled,5NEKjqTQPKiqOiOG8YxLdS,https://cdnimg.melon.co.kr/cm/album/images/008/39/465/839465_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.544,0.781,10,-3.616,1,0.189,0.014,0.0,0.161,0.277,150.1,audio_features,5NEKjqTQPKiqOiOG8YxLdS,spotify:track:5NEKjqTQPKiqOiOG8YxLdS,https://api.spotify.com/v1/tracks/5NEKjqTQPKiqOiOG8YxLdS,https://api.spotify.com/v1/audio-analysis/5NEKjqTQPKiqOiOG8YxLdS,232507,4
679 ,Fetty Wap,5NQbUaeTEOGdD6hHcre0dZ,https://cdnimg.melon.co.kr/cm/album/images/026/41/548/2641548_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,audio_features,5NQbUaeTEOGdD6hHcre0dZ,spotify:track:5NQbUaeTEOGdD6hHcre0dZ,https://api.spotify.com/v1/tracks/5NQbUaeTEOGdD6hHcre0dZ,https://api.spotify.com/v1/audio-analysis/5NQbUaeTEOGdD6hHcre0dZ,196693,4
Something Devine,Sam Ock,0AO2M7L6llOdox0rbpqioQ,https://cdnimg.melon.co.kr/cm/album/images/022/43/964/2243964_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.725,0.421,7,-8.238,1,0.0602,0.79,0.0,0.12,0.576,86.01,audio_features,0AO2M7L6llOdox0rbpqioQ,spotify:track:0AO2M7L6llOdox0rbpqioQ,https://api.spotify.com/v1/tracks/0AO2M7L6llOdox0rbpqioQ,https://api.spotify.com/v1/audio-analysis/0AO2M7L6llOdox0rbpqioQ,205893,4
Till I Collapse ,Eminem,4xkOaSrkexMciUUogZKVTS,https://cdnimg.melon.co.kr/cm/album/images/000/24/633/24633_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,audio_features,4xkOaSrkexMciUUogZKVTS,spotify:track:4xkOaSrkexMciUUogZKVTS,https://api.spotify.com/v1/tracks/4xkOaSrkexMciUUogZKVTS,https://api.spotify.com/v1/audio-analysis/4xkOaSrkexMciUUogZKVTS,297787,4
Not Afraid,Eminem,7Ie9W94M7OjPoZVV216Xus,https://cdnimg.melon.co.kr/cm/album/images/009/31/351/931351_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,audio_features,7Ie9W94M7OjPoZVV216Xus,spotify:track:7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/tracks/7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/audio-analysis/7Ie9W94M7OjPoZVV216Xus,248133,5
The Real Slim Shady,Eminem,3yfqSUWxFvZELEM4PmlwIR,https://cdnimg.melon.co.kr/cm/album/images/000/22/012/22012_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,audio_features,3yfqSUWxFvZELEM4PmlwIR,spotify:track:3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/audio-analysis/3yfqSUWxFvZELEM4PmlwIR,284200,4
0 To 100 / The Catch Up,Drake,4jtyUzZm9WLc2AdaJ1dso7,https://cdnimg.melon.co.kr/cm/album/images/022/69/850/2269850_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618,audio_features,4jtyUzZm9WLc2AdaJ1dso7,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,https://api.spotify.com/v1/tracks/4jtyUzZm9WLc2AdaJ1dso7,https://api.spotify.com/v1/audio-analysis/4jtyUzZm9WLc2AdaJ1dso7,275227,4
International Love ,Pitbull,62zFEHfAYl5kdHYOivj4BC,https://cdnimg.melon.co.kr/cm/album/images/013/41/659/1341659_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,audio_features,62zFEHfAYl5kdHYOivj4BC,spotify:track:62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC,227280,4
Club Can't Handle Me ,Flo Rida,6ebkx7Q5tTxrCxKq4GYj0Y,https://cdnimg.melon.co.kr/cm/album/images/010/93/252/1093252_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,audio_features,6ebkx7Q5tTxrCxKq4GYj0Y,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y,234560,4
Rollercoaster,Sam Ock,32rHipUCaA8UBGO7Aam1mQ,https://cdnimg.melon.co.kr/cm/album/images/020/58/451/2058451_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.695,0.664,8,-6.798,1,0.0371,0.647,0.0,0.107,0.417,91.004,audio_features,32rHipUCaA8UBGO7Aam1mQ,spotify:track:32rHipUCaA8UBGO7Aam1mQ,https://api.spotify.com/v1/tracks/32rHipUCaA8UBGO7Aam1mQ,https://api.spotify.com/v1/audio-analysis/32rHipUCaA8UBGO7Aam1mQ,255868,4
Thrift Shop ,Macklemore & Ryan Lewis,6CjtS2JZH9RkDz5UVInsa9,https://cdnimg.melon.co.kr/cm/album/images/021/84/324/2184324_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,audio_features,6CjtS2JZH9RkDz5UVInsa9,spotify:track:6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/tracks/6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/audio-analysis/6CjtS2JZH9RkDz5UVInsa9,235613,4
Young & Stupid ,Travis Mills,26a1ih91NiFLHgJo4Tk2Dw,https://cdnimg.melon.co.kr/cm/album/images/023/31/074/2331074_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.779,0.79,1,-4.343,0,0.13,0.126,0.0,0.333,0.801,107.019,audio_features,26a1ih91NiFLHgJo4Tk2Dw,spotify:track:26a1ih91NiFLHgJo4Tk2Dw,https://api.spotify.com/v1/tracks/26a1ih91NiFLHgJo4Tk2Dw,https://api.spotify.com/v1/audio-analysis/26a1ih91NiFLHgJo4Tk2Dw,186400,4
Tchu Tchu Tcha ,Pitbull,16oZdWoSG7Ssxuow0bZc6W,https://cdnimg.melon.co.kr/cm/album/images/021/67/684/2167684_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.636,0.813,8,-5.446,1,0.0953,0.0136,0.0,0.108,0.496,126.071,audio_features,16oZdWoSG7Ssxuow0bZc6W,spotify:track:16oZdWoSG7Ssxuow0bZc6W,https://api.spotify.com/v1/tracks/16oZdWoSG7Ssxuow0bZc6W,https://api.spotify.com/v1/audio-analysis/16oZdWoSG7Ssxuow0bZc6W,205800,4
Beautiful People,Sam Ock,49BiXOpGOWnIfwzGWdu96C,https://cdnimg.melon.co.kr/cm/album/images/020/58/451/2058451_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.703,0.715,4,-7.037,1,0.244,0.719,0.000865,0.215,0.489,90.665,audio_features,49BiXOpGOWnIfwzGWdu96C,spotify:track:49BiXOpGOWnIfwzGWdu96C,https://api.spotify.com/v1/tracks/49BiXOpGOWnIfwzGWdu96C,https://api.spotify.com/v1/audio-analysis/49BiXOpGOWnIfwzGWdu96C,192145,4
Monster ,Kanye West,1ZHYJ2Wwgxes4m8Ba88PeK,https://cdnimg.melon.co.kr/cm/album/images/010/83/873/1083873_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.628,0.692,2,-5.64,1,0.202,0.00244,0.0129,0.668,0.0963,124.887,audio_features,1ZHYJ2Wwgxes4m8Ba88PeK,spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK,https://api.spotify.com/v1/tracks/1ZHYJ2Wwgxes4m8Ba88PeK,https://api.spotify.com/v1/audio-analysis/1ZHYJ2Wwgxes4m8Ba88PeK,378893,5
Sugar ,Flo Rida,1G9KZ2368NaUUmlMlLkbuL,https://cdnimg.melon.co.kr/cm/album/images/005/30/054/530054_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.738,0.868,1,-4.15,1,0.0348,0.0371,0.0,0.294,0.199,130.002,audio_features,1G9KZ2368NaUUmlMlLkbuL,spotify:track:1G9KZ2368NaUUmlMlLkbuL,https://api.spotify.com/v1/tracks/1G9KZ2368NaUUmlMlLkbuL,https://api.spotify.com/v1/audio-analysis/1G9KZ2368NaUUmlMlLkbuL,252933,4
6 Foot 7 Foot ,Lil Wayne,1hvInhBgFlH88UaZrLJ43O,https://cdnimg.melon.co.kr/cm/album/images/020/09/707/2009707_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.364,0.752,2,-5.429,1,0.304,0.0007,0.0,0.318,0.606,79.119,audio_features,1hvInhBgFlH88UaZrLJ43O,spotify:track:1hvInhBgFlH88UaZrLJ43O,https://api.spotify.com/v1/tracks/1hvInhBgFlH88UaZrLJ43O,https://api.spotify.com/v1/audio-analysis/1hvInhBgFlH88UaZrLJ43O,248587,4
Body Language ,Kid Ink,7F51q96XofOD2lntm7hzvQ,https://cdnimg.melon.co.kr/cm/album/images/029/65/943/2965943_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.884,0.53,5,-5.776,0,0.0379,0.0144,0.0,0.095,0.262,99.021,audio_features,7F51q96XofOD2lntm7hzvQ,spotify:track:7F51q96XofOD2lntm7hzvQ,https://api.spotify.com/v1/tracks/7F51q96XofOD2lntm7hzvQ,https://api.spotify.com/v1/audio-analysis/7F51q96XofOD2lntm7hzvQ,206187,4
Bend Ova ,Lil Jon,35x6JdLCr4VWWR5ShNoAWo,https://cdnimg.melon.co.kr/cm/album/images/022/68/415/2268415_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.855,0.968,1,-3.278,1,0.157,0.0143,0.0025,0.0988,0.798,103.005,audio_features,35x6JdLCr4VWWR5ShNoAWo,spotify:track:35x6JdLCr4VWWR5ShNoAWo,https://api.spotify.com/v1/tracks/35x6JdLCr4VWWR5ShNoAWo,https://api.spotify.com/v1/audio-analysis/35x6JdLCr4VWWR5ShNoAWo,226107,4
R.I.C.O. ,Meek Mill,0Y0TOsE1q11qgbi7c5WZsG,https://cdnimg.melon.co.kr/cm/album/images/023/28/260/2328260_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,audio_features,0Y0TOsE1q11qgbi7c5WZsG,spotify:track:0Y0TOsE1q11qgbi7c5WZsG,https://api.spotify.com/v1/tracks/0Y0TOsE1q11qgbi7c5WZsG,https://api.spotify.com/v1/audio-analysis/0Y0TOsE1q11qgbi7c5WZsG,197133,3
Alright,Kendrick Lamar,3iVcZ5G6tvkXZkZKlMpIUs,https://cdnimg.melon.co.kr/cm/album/images/023/09/533/2309533_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,audio_features,3iVcZ5G6tvkXZkZKlMpIUs,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/tracks/3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/audio-analysis/3iVcZ5G6tvkXZkZKlMpIUs,219333,4
Clique,"Kanye West, JAY-Z, Big Sean",65rRB2mspD309xE6YimZTl,https://cdnimg.melon.co.kr/cm/album/images/021/50/319/2150319_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.66,0.539,9,-5.947,0,0.324,0.0534,0.0,0.222,0.307,109.318,audio_features,65rRB2mspD309xE6YimZTl,spotify:track:65rRB2mspD309xE6YimZTl,https://api.spotify.com/v1/tracks/65rRB2mspD309xE6YimZTl,https://api.spotify.com/v1/audio-analysis/65rRB2mspD309xE6YimZTl,293613,5
When I'm Gone,Eminem,4CDIEKHMb2MBgvgHBkhiJD,https://cdnimg.melon.co.kr/cm/album/images/056/54/261/5654261_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.618,0.746,10,-5.476,0,0.352,0.0553,0.0,0.273,0.75,75.272,audio_features,4CDIEKHMb2MBgvgHBkhiJD,spotify:track:4CDIEKHMb2MBgvgHBkhiJD,https://api.spotify.com/v1/tracks/4CDIEKHMb2MBgvgHBkhiJD,https://api.spotify.com/v1/audio-analysis/4CDIEKHMb2MBgvgHBkhiJD,281320,4
Mercy ,Kanye West,4qikXelSRKvoCqFcHLB2H2,https://cdnimg.melon.co.kr/cm/album/images/021/10/107/2110107_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,audio_features,4qikXelSRKvoCqFcHLB2H2,spotify:track:4qikXelSRKvoCqFcHLB2H2,https://api.spotify.com/v1/tracks/4qikXelSRKvoCqFcHLB2H2,https://api.spotify.com/v1/audio-analysis/4qikXelSRKvoCqFcHLB2H2,329320,4
Gold Digger ,Kanye West,1PS1QMdUqOal0ai3Gt7sDQ,https://cdnimg.melon.co.kr/cm2/album/images/003/08/231/308231_20240110170527_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,audio_features,1PS1QMdUqOal0ai3Gt7sDQ,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627,4
Get It On The Floor ,DMX,0FEph6sqROmG2lfRh3Dwku,https://cdnimg.melon.co.kr/cm2/album/images/104/76/901/10476901_20200818102036_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.817,0.802,1,-3.058,1,0.139,0.16,0.0,0.116,0.581,94.209,audio_features,0FEph6sqROmG2lfRh3Dwku,spotify:track:0FEph6sqROmG2lfRh3Dwku,https://api.spotify.com/v1/tracks/0FEph6sqROmG2lfRh3Dwku,https://api.spotify.com/v1/audio-analysis/0FEph6sqROmG2lfRh3Dwku,262133,4
Here I Go,Sam Ock,0Ohnwa45a0bbhu8vKdEEta,https://cdnimg.melon.co.kr/cm/album/images/022/43/964/2243964_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.742,0.516,8,-7.121,1,0.0481,0.558,0.0,0.298,0.72,92.042,audio_features,0Ohnwa45a0bbhu8vKdEEta,spotify:track:0Ohnwa45a0bbhu8vKdEEta,https://api.spotify.com/v1/tracks/0Ohnwa45a0bbhu8vKdEEta,https://api.spotify.com/v1/audio-analysis/0Ohnwa45a0bbhu8vKdEEta,219493,4
Antidote,Travis Scott,1wHZx0LgzFHyeIZkUydNXq,https://cdnimg.melon.co.kr/cm/album/images/026/40/531/2640531_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.714,0.527,1,-5.046,1,0.0322,0.00787,0.00015,0.124,0.123,131.046,audio_features,1wHZx0LgzFHyeIZkUydNXq,spotify:track:1wHZx0LgzFHyeIZkUydNXq,https://api.spotify.com/v1/tracks/1wHZx0LgzFHyeIZkUydNXq,https://api.spotify.com/v1/audio-analysis/1wHZx0LgzFHyeIZkUydNXq,262693,4
Little Light ,Sam Ock,3vCAeaKJKkeLKs6y5MrDtx,https://cdnimg.melon.co.kr/cm/album/images/020/58/451/2058451_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.687,0.451,4,-5.831,0,0.0572,0.702,0.0,0.146,0.386,79.022,audio_features,3vCAeaKJKkeLKs6y5MrDtx,spotify:track:3vCAeaKJKkeLKs6y5MrDtx,https://api.spotify.com/v1/tracks/3vCAeaKJKkeLKs6y5MrDtx,https://api.spotify.com/v1/audio-analysis/3vCAeaKJKkeLKs6y5MrDtx,269429,4
Superman ,Eminem,4woTEX1wYOTGDqNXuavlRC,https://cdnimg.melon.co.kr/cm/album/images/000/24/633/24633_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,audio_features,4woTEX1wYOTGDqNXuavlRC,spotify:track:4woTEX1wYOTGDqNXuavlRC,https://api.spotify.com/v1/tracks/4woTEX1wYOTGDqNXuavlRC,https://api.spotify.com/v1/audio-analysis/4woTEX1wYOTGDqNXuavlRC,350320,4
N.Y. State Of Mind,Nas,0trHOzAhNpGCsGBEu7dOJo,https://cdnimg.melon.co.kr/cm/album/images/000/24/028/24028_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.665,0.91,6,-4.682,0,0.223,0.0394,0.0,0.227,0.887,84.099,audio_features,0trHOzAhNpGCsGBEu7dOJo,spotify:track:0trHOzAhNpGCsGBEu7dOJo,https://api.spotify.com/v1/tracks/0trHOzAhNpGCsGBEu7dOJo,https://api.spotify.com/v1/audio-analysis/0trHOzAhNpGCsGBEu7dOJo,293973,4
Oye Baby ,Pitbull,00NmK2seXpRFNAEsRBe7lc,https://cdnimg.melon.co.kr/cm/album/images/013/41/659/1341659_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.492,0.936,10,-2.848,0,0.246,0.196,0.00327,0.0843,0.76,93.241,audio_features,00NmK2seXpRFNAEsRBe7lc,spotify:track:00NmK2seXpRFNAEsRBe7lc,https://api.spotify.com/v1/tracks/00NmK2seXpRFNAEsRBe7lc,https://api.spotify.com/v1/audio-analysis/00NmK2seXpRFNAEsRBe7lc,175893,3
Where The Hood At,DMX,6RUpJeXT6U4SPEafnr9Wr7,https://cdnimg.melon.co.kr/cm2/album/images/104/76/901/10476901_20200818102036_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.532,0.947,8,-3.063,1,0.353,0.151,0.0,0.356,0.791,186.113,audio_features,6RUpJeXT6U4SPEafnr9Wr7,spotify:track:6RUpJeXT6U4SPEafnr9Wr7,https://api.spotify.com/v1/tracks/6RUpJeXT6U4SPEafnr9Wr7,https://api.spotify.com/v1/audio-analysis/6RUpJeXT6U4SPEafnr9Wr7,286267,4
Cut It ,O.T. Genasis,376KnY4TrgBITxjlnbnmIy,https://cdnimg.melon.co.kr/cm/album/images/026/42/848/2642848_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.875,0.673,7,-4.184,1,0.0932,0.135,0.0,0.292,0.231,130.0,audio_features,376KnY4TrgBITxjlnbnmIy,spotify:track:376KnY4TrgBITxjlnbnmIy,https://api.spotify.com/v1/tracks/376KnY4TrgBITxjlnbnmIy,https://api.spotify.com/v1/audio-analysis/376KnY4TrgBITxjlnbnmIy,222600,4
"Me, Myself & I","G-Eazy, Bebe Rexha",40YcuQysJ0KlGQTeGUosTC,https://cdnimg.melon.co.kr/cm/album/images/029/69/534/2969534_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,audio_features,40YcuQysJ0KlGQTeGUosTC,spotify:track:40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,251467,4
Watch Me ,SILENTO,5RIVoVdkDLEygELLCniZFr,https://cdnimg.melon.co.kr/cm/album/images/023/22/126/2322126_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.821,0.759,8,-8.541,1,0.121,0.247,0.0,0.321,0.962,140.01,audio_features,5RIVoVdkDLEygELLCniZFr,spotify:track:5RIVoVdkDLEygELLCniZFr,https://api.spotify.com/v1/tracks/5RIVoVdkDLEygELLCniZFr,https://api.spotify.com/v1/audio-analysis/5RIVoVdkDLEygELLCniZFr,185143,4
I Don't Fuck With You ,Big Sean,2a7ljFZI9ZLNumxqpaLbwE,https://cdnimg.melon.co.kr/cm/album/images/001/91/942/191942_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 밴드,0.824,0.733,1,-5.474,1,0.0614,0.0362,0.0,0.325,0.395,97.971,audio_features,2a7ljFZI9ZLNumxqpaLbwE,spotify:track:2a7ljFZI9ZLNumxqpaLbwE,https://api.spotify.com/v1/tracks/2a7ljFZI9ZLNumxqpaLbwE,https://api.spotify.com/v1/audio-analysis/2a7ljFZI9ZLNumxqpaLbwE,284387,4
